date,short_ret,traded,y,gex_prev,gex_prev_sign,gex_prev_absmag,rvol_prev,ret_prev,absret_prev,range_prev,mom5_prev,vol5_prev,vol20_prev,dow,month
2021-05-18,0.0,0,0,,,,0.0003644992712337599,-0.0024246789100947908,0.0024246789100947908,0.007291716802233172,-0.0058613842436421315,0.0004195723520176766,0.00030470034769791243,1,5
2021-05-19,0.0,0,0,-1041639155.7934356,-1.0,1041639155.7934356,0.00025943689502205906,-0.008567165615825156,0.008567165615825156,0.01041312685081805,-0.005527795881912656,0.00036243307306082936,0.00030373226111441657,2,5
2021-05-20,0.0,0,0,-3627366665.137936,-1.0,3627366665.137936,0.0005448986334555816,-0.0026457595028885894,0.0026457595028885894,0.013921000754459898,0.01344218626677196,0.00037757064293554864,0.00032105949984612554,3,5
2021-05-21,0.0,0,0,-3965596821.0002704,-1.0,3965596821.0002704,0.00026915265852113626,0.010611112463189798,0.010611112463189798,0.011944611679710969,0.01218769043266299,0.00033698901012062466,0.00031323195945393977,4,5
2021-05-24,0.0,0,0,312700734.6629515,1.0,312700734.6629515,0.0002856651427086593,-0.0007224563515954019,0.0007224563515954019,0.009037233401614653,-0.003841075501140323,0.00034473052018823923,0.00031840335804840866,0,5
2021-05-25,0.0,0,0,,,,0.00015748336989137326,0.010073502831666525,0.010073502831666525,0.007730298475413378,0.008639360831688814,0.00030332733991976187,0.000316506747952263,1,5
2021-05-26,0.0,0,0,2051420375.4308217,1.0,2051420375.4308217,0.00024237560463984456,-0.002099587240235734,0.002099587240235734,0.007387925881649671,0.015219185397349344,0.000299915081843319,0.0003193400411294755,2,5
2021-05-27,0.0,0,0,238543955.9723592,1.0,238543955.9723592,0.0001731036398094026,0.001888822474596541,0.001888822474596541,0.004414852997327278,0.019834992333714663,0.00022555608311408318,0.0003167491738258523,3,5
2021-05-28,0.0,0,0,1237714506.2540553,1.0,1237714506.2540553,0.00021151687472735945,0.00042955326460480947,0.00042955326460480947,0.0038166118028720546,0.00956050571944611,0.00021402892635532782,0.00031369801195290097,4,5
2021-06-01,0.0,0,0,1615581130.7233405,1.0,1615581130.7233405,0.00015449354903843964,0.0019321597252037748,0.0019321597252037748,0.0034759421946050986,0.012242438848053983,0.00018779460762128388,0.00030767925684059767,1,6
2021-06-02,0.0,0,0,,,,0.0002004522963398032,-0.0009523129300287314,0.0009523129300287314,0.00838834211090732,0.0011929472955884979,0.0001963883929109699,0.00030622764908171693,2,6
2021-06-03,0.0,0,0,172715758.3100461,1.0,172715758.3100461,0.00016607845586383825,0.001739627767318952,0.001739627767318952,0.004615091826053853,0.00504482964734021,0.00018112896315576862,0.00029443501565081057,3,6
